"DateID","FullDate","Day","Month","Quarter","Year"
"1537","2021-01-12","12","1","1","2021"
"1538","2021-01-12","12","1","1","2021"
"1539","2021-01-12","12","1","1","2021"
"1540","2021-01-12","12","1","1","2021"
"1541","2021-01-12","12","1","1","2021"
"1542","2021-01-12","12","1","1","2021"
"1543","2021-01-12","12","1","1","2021"
"1544","2021-01-12","12","1","1","2021"
"1545","2021-01-12","12","1","1","2021"
"1546","2021-01-12","12","1","1","2021"
"1547","2021-01-12","12","1","1","2021"
"1548","2021-01-12","12","1","1","2021"
"1549","2021-01-12","12","1","1","2021"
"1550","2021-01-12","12","1","1","2021"
"1551","2021-01-12","12","1","1","2021"
"1552","2021-01-12","12","1","1","2021"
"1553","2021-01-12","12","1","1","2021"
"1554","2021-01-12","12","1","1","2021"
"1555","2021-01-12","12","1","1","2021"
"1556","2021-01-12","12","1","1","2021"
"1557","2021-01-12","12","1","1","2021"
"1558","2021-01-12","12","1","1","2021"
"1559","2021-01-12","12","1","1","2021"
"1560","2021-01-12","12","1","1","2021"
"1561","2021-01-12","12","1","1","2021"
"1562","2021-01-12","12","1","1","2021"
"1563","2021-01-13","13","1","1","2021"
"1564","2021-01-13","13","1","1","2021"
"1565","2021-01-13","13","1","1","2021"
"1566","2021-01-13","13","1","1","2021"
"1567","2021-01-13","13","1","1","2021"
"1568","2021-01-13","13","1","1","2021"
"1569","2021-01-13","13","1","1","2021"
"1570","2021-01-13","13","1","1","2021"
"1571","2021-01-13","13","1","1","2021"
"1572","2021-01-13","13","1","1","2021"
"1573","2021-01-13","13","1","1","2021"
"1574","2021-01-13","13","1","1","2021"
"1575","2021-01-13","13","1","1","2021"
"1576","2021-01-13","13","1","1","2021"
"1577","2021-01-13","13","1","1","2021"
"1578","2021-01-13","13","1","1","2021"
"1579","2021-01-13","13","1","1","2021"
"1580","2021-01-13","13","1","1","2021"
"1581","2021-01-13","13","1","1","2021"
"1582","2021-01-13","13","1","1","2021"
"1583","2021-01-13","13","1","1","2021"
"1584","2021-01-13","13","1","1","2021"
"1585","2021-01-13","13","1","1","2021"
"1586","2021-01-13","13","1","1","2021"
"1587","2021-01-13","13","1","1","2021"
"1588","2021-01-13","13","1","1","2021"
"1589","2021-01-13","13","1","1","2021"
"1590","2021-01-13","13","1","1","2021"
"1591","2021-01-13","13","1","1","2021"
"1592","2021-01-13","13","1","1","2021"
"1593","2021-01-13","13","1","1","2021"
"1594","2021-01-13","13","1","1","2021"
"1595","2021-01-13","13","1","1","2021"
"1596","2021-01-13","13","1","1","2021"
"1597","2021-01-13","13","1","1","2021"
"1598","2021-01-14","14","1","1","2021"
"1599","2021-01-14","14","1","1","2021"
"1600","2021-01-14","14","1","1","2021"
"1601","2021-01-14","14","1","1","2021"
"1602","2021-01-14","14","1","1","2021"
"1603","2021-01-14","14","1","1","2021"
"1604","2021-01-14","14","1","1","2021"
"1605","2021-01-14","14","1","1","2021"
"1606","2021-01-14","14","1","1","2021"
"1607","2021-01-14","14","1","1","2021"
"1608","2021-01-14","14","1","1","2021"
"1609","2021-01-14","14","1","1","2021"
"1610","2021-01-14","14","1","1","2021"
"1611","2021-01-14","14","1","1","2021"
"1612","2021-01-14","14","1","1","2021"
"1613","2021-01-14","14","1","1","2021"
"1614","2021-01-14","14","1","1","2021"
"1615","2021-01-14","14","1","1","2021"
"1616","2021-01-14","14","1","1","2021"
"1617","2021-01-14","14","1","1","2021"
"1618","2021-01-14","14","1","1","2021"
"1619","2021-01-14","14","1","1","2021"
"1620","2021-01-14","14","1","1","2021"
"1621","2021-01-14","14","1","1","2021"
"1622","2021-01-14","14","1","1","2021"
"1623","2021-01-14","14","1","1","2021"
"1624","2021-01-14","14","1","1","2021"
"1625","2021-01-14","14","1","1","2021"
"1626","2021-01-14","14","1","1","2021"
"1627","2021-01-14","14","1","1","2021"
"1628","2021-01-14","14","1","1","2021"
"1629","2021-01-14","14","1","1","2021"
"1630","2021-01-14","14","1","1","2021"
"1631","2021-01-14","14","1","1","2021"
"1632","2021-01-14","14","1","1","2021"
"1633","2021-01-15","15","1","1","2021"
"1634","2021-01-15","15","1","1","2021"
"1635","2021-01-15","15","1","1","2021"
"1636","2021-01-15","15","1","1","2021"
"1637","2021-01-15","15","1","1","2021"
"1638","2021-01-16","16","1","1","2021"
"1639","2021-01-16","16","1","1","2021"
"1640","2021-01-16","16","1","1","2021"
"1641","2021-01-16","16","1","1","2021"
"1642","2021-01-16","16","1","1","2021"
"1643","2021-01-16","16","1","1","2021"
"1644","2021-01-16","16","1","1","2021"
"1645","2021-01-16","16","1","1","2021"
"1646","2021-01-16","16","1","1","2021"
"1647","2021-01-16","16","1","1","2021"
"1648","2021-01-16","16","1","1","2021"
"1649","2021-01-16","16","1","1","2021"
"1650","2021-01-16","16","1","1","2021"
"1651","2021-01-16","16","1","1","2021"
"1652","2021-01-16","16","1","1","2021"
"1653","2021-01-16","16","1","1","2021"
"1654","2021-01-16","16","1","1","2021"
"1655","2021-01-16","16","1","1","2021"
"1656","2021-01-16","16","1","1","2021"
"1657","2021-01-16","16","1","1","2021"
"1658","2021-01-16","16","1","1","2021"
"1659","2021-01-16","16","1","1","2021"
"1660","2021-01-16","16","1","1","2021"
"1661","2021-01-17","17","1","1","2021"
"1662","2021-01-17","17","1","1","2021"
"1663","2021-01-17","17","1","1","2021"
"1664","2021-01-17","17","1","1","2021"
"1665","2021-01-17","17","1","1","2021"
"1666","2021-01-17","17","1","1","2021"
"1667","2021-01-17","17","1","1","2021"
"1668","2021-01-17","17","1","1","2021"
"1669","2021-01-17","17","1","1","2021"
"1670","2021-01-17","17","1","1","2021"
"1671","2021-01-17","17","1","1","2021"
"1672","2021-01-17","17","1","1","2021"
"1673","2021-01-17","17","1","1","2021"
"1674","2021-01-17","17","1","1","2021"
"1675","2021-01-17","17","1","1","2021"
"1676","2021-01-17","17","1","1","2021"
"1677","2021-01-17","17","1","1","2021"
"1678","2021-01-17","17","1","1","2021"
"1679","2021-01-17","17","1","1","2021"
"1680","2021-01-17","17","1","1","2021"
"1681","2021-01-17","17","1","1","2021"
"1682","2021-01-17","17","1","1","2021"
"1683","2021-01-17","17","1","1","2021"
"1684","2021-01-17","17","1","1","2021"
"1685","2021-01-17","17","1","1","2021"
"1686","2021-01-17","17","1","1","2021"
"1687","2021-01-17","17","1","1","2021"
"1688","2021-01-17","17","1","1","2021"
"1689","2021-01-17","17","1","1","2021"
"1690","2021-01-17","17","1","1","2021"
"1691","2021-01-17","17","1","1","2021"
"1692","2021-01-17","17","1","1","2021"
"1693","2021-01-17","17","1","1","2021"
"1694","2021-01-17","17","1","1","2021"
"1695","2021-01-17","17","1","1","2021"
"1696","2021-01-17","17","1","1","2021"
"1697","2021-01-17","17","1","1","2021"
"1698","2021-01-17","17","1","1","2021"
"1699","2021-01-17","17","1","1","2021"
"1700","2021-01-17","17","1","1","2021"
"1701","2021-01-17","17","1","1","2021"
"1702","2021-01-17","17","1","1","2021"
"1703","2021-01-17","17","1","1","2021"
"1704","2021-01-17","17","1","1","2021"
"1705","2021-01-17","17","1","1","2021"
"1706","2021-01-17","17","1","1","2021"
"1707","2021-01-17","17","1","1","2021"
"1708","2021-01-17","17","1","1","2021"
"1709","2021-01-17","17","1","1","2021"
"1710","2021-01-17","17","1","1","2021"
"1711","2021-01-17","17","1","1","2021"
"1712","2021-01-17","17","1","1","2021"
"1713","2021-01-17","17","1","1","2021"
"1714","2021-01-17","17","1","1","2021"
"1715","2021-01-17","17","1","1","2021"
"1716","2021-01-17","17","1","1","2021"
"1717","2021-01-17","17","1","1","2021"
"1718","2021-01-17","17","1","1","2021"
"1719","2021-01-17","17","1","1","2021"
"1720","2021-01-17","17","1","1","2021"
"1721","2021-01-17","17","1","1","2021"
"1722","2021-01-17","17","1","1","2021"
"1723","2021-01-17","17","1","1","2021"
"1724","2021-01-17","17","1","1","2021"
"1725","2021-01-17","17","1","1","2021"
"1726","2021-01-17","17","1","1","2021"
"1727","2021-01-17","17","1","1","2021"
"1728","2021-01-17","17","1","1","2021"
"1729","2021-01-17","17","1","1","2021"
"1730","2021-01-17","17","1","1","2021"
"1731","2021-01-17","17","1","1","2021"
"1732","2021-01-17","17","1","1","2021"
"1733","2021-01-17","17","1","1","2021"
"1734","2021-01-17","17","1","1","2021"
"1735","2021-01-17","17","1","1","2021"
"1736","2021-01-17","17","1","1","2021"
"1737","2021-01-17","17","1","1","2021"
"1738","2021-01-18","18","1","1","2021"
"1739","2021-01-18","18","1","1","2021"
"1740","2021-01-18","18","1","1","2021"
"1741","2021-01-18","18","1","1","2021"
"1742","2021-01-18","18","1","1","2021"
"1743","2021-01-18","18","1","1","2021"
"1744","2021-01-18","18","1","1","2021"
"1745","2021-01-18","18","1","1","2021"
"1746","2021-01-18","18","1","1","2021"
"1747","2021-01-18","18","1","1","2021"
"1748","2021-01-18","18","1","1","2021"
"1749","2021-01-18","18","1","1","2021"
"1750","2021-01-18","18","1","1","2021"
"1751","2021-01-18","18","1","1","2021"
"1752","2021-01-18","18","1","1","2021"
"1753","2021-01-18","18","1","1","2021"
"1754","2021-01-18","18","1","1","2021"
"1755","2021-01-19","19","1","1","2021"
"1756","2021-01-19","19","1","1","2021"
"1757","2021-01-19","19","1","1","2021"
"1758","2021-01-19","19","1","1","2021"
"1759","2021-01-19","19","1","1","2021"
"1760","2021-01-19","19","1","1","2021"
"1761","2021-01-19","19","1","1","2021"
"1762","2021-01-19","19","1","1","2021"
"1763","2021-01-19","19","1","1","2021"
"1764","2021-01-19","19","1","1","2021"
"1765","2021-01-19","19","1","1","2021"
"1766","2021-01-19","19","1","1","2021"
"1767","2021-01-19","19","1","1","2021"
"1768","2021-01-19","19","1","1","2021"
"1769","2021-01-19","19","1","1","2021"
"1770","2021-01-19","19","1","1","2021"
"1771","2021-01-19","19","1","1","2021"
"1772","2021-01-19","19","1","1","2021"
"1773","2021-01-19","19","1","1","2021"
"1774","2021-01-19","19","1","1","2021"
"1775","2021-01-19","19","1","1","2021"
"1776","2021-01-19","19","1","1","2021"
"1777","2021-01-19","19","1","1","2021"
"1778","2021-01-20","20","1","1","2021"
"1779","2021-01-20","20","1","1","2021"
"1780","2021-01-20","20","1","1","2021"
"1781","2021-01-20","20","1","1","2021"
"1782","2021-01-20","20","1","1","2021"
"1783","2021-01-20","20","1","1","2021"
"1784","2021-01-20","20","1","1","2021"
"1785","2021-01-20","20","1","1","2021"
"1786","2021-01-20","20","1","1","2021"
"1787","2021-01-20","20","1","1","2021"
"1788","2021-01-20","20","1","1","2021"
"1789","2021-01-20","20","1","1","2021"
"1790","2021-01-20","20","1","1","2021"
"1791","2021-01-20","20","1","1","2021"
"1792","2021-01-20","20","1","1","2021"
"1793","2021-01-20","20","1","1","2021"
"1794","2021-01-20","20","1","1","2021"
"1795","2021-01-21","21","1","1","2021"
"1796","2021-01-21","21","1","1","2021"
"1797","2021-01-21","21","1","1","2021"
"1798","2021-01-21","21","1","1","2021"
"1799","2021-01-21","21","1","1","2021"
"1800","2021-01-21","21","1","1","2021"
"1801","2021-01-21","21","1","1","2021"
"1802","2021-01-21","21","1","1","2021"
"1803","2021-01-21","21","1","1","2021"
"1804","2021-01-21","21","1","1","2021"
"1805","2021-01-21","21","1","1","2021"
"1806","2021-01-21","21","1","1","2021"
"1807","2021-01-21","21","1","1","2021"
"1808","2021-01-21","21","1","1","2021"
"1809","2021-01-21","21","1","1","2021"
"1810","2021-01-21","21","1","1","2021"
"1811","2021-01-21","21","1","1","2021"
"1812","2021-01-21","21","1","1","2021"
"1813","2021-01-21","21","1","1","2021"
"1814","2021-01-21","21","1","1","2021"
"1815","2021-01-21","21","1","1","2021"
"1816","2021-01-21","21","1","1","2021"
"1817","2021-01-21","21","1","1","2021"
"1818","2021-01-22","22","1","1","2021"
"1819","2021-01-22","22","1","1","2021"
"1820","2021-01-22","22","1","1","2021"
"1821","2021-01-22","22","1","1","2021"
"1822","2021-01-22","22","1","1","2021"
"1823","2021-01-22","22","1","1","2021"
"1824","2021-01-22","22","1","1","2021"
"1825","2021-01-22","22","1","1","2021"
"1826","2021-01-22","22","1","1","2021"
"1827","2021-01-22","22","1","1","2021"
"1828","2021-01-22","22","1","1","2021"
"1829","2021-01-22","22","1","1","2021"
"1830","2021-01-22","22","1","1","2021"
"1831","2021-01-22","22","1","1","2021"
"1832","2021-01-22","22","1","1","2021"
"1833","2021-01-22","22","1","1","2021"
"1834","2021-01-22","22","1","1","2021"
"1835","2021-01-23","23","1","1","2021"
"1836","2021-01-23","23","1","1","2021"
"1837","2021-01-23","23","1","1","2021"
"1838","2021-01-23","23","1","1","2021"
"1839","2021-01-23","23","1","1","2021"
"1840","2021-01-23","23","1","1","2021"
"1841","2021-01-23","23","1","1","2021"
"1842","2021-01-23","23","1","1","2021"
"1843","2021-01-23","23","1","1","2021"
"1844","2021-01-23","23","1","1","2021"
"1845","2021-01-23","23","1","1","2021"
"1846","2021-01-23","23","1","1","2021"
"1847","2021-01-23","23","1","1","2021"
"1848","2021-01-23","23","1","1","2021"
"1849","2021-01-23","23","1","1","2021"
"1850","2021-01-23","23","1","1","2021"
"1851","2021-01-23","23","1","1","2021"
"1852","2021-01-23","23","1","1","2021"
"1853","2021-01-23","23","1","1","2021"
"1854","2021-01-23","23","1","1","2021"
"1855","2021-01-23","23","1","1","2021"
"1856","2021-01-23","23","1","1","2021"
"1857","2021-01-23","23","1","1","2021"
"1858","2021-01-23","23","1","1","2021"
"1859","2021-01-23","23","1","1","2021"
"1860","2021-01-23","23","1","1","2021"
"1861","2021-01-23","23","1","1","2021"
"1862","2021-01-23","23","1","1","2021"
"1863","2021-01-23","23","1","1","2021"
"1864","2021-01-23","23","1","1","2021"
"1865","2021-01-23","23","1","1","2021"
"1866","2021-01-23","23","1","1","2021"
"1867","2021-01-23","23","1","1","2021"
"1868","2021-01-23","23","1","1","2021"
"1869","2021-01-23","23","1","1","2021"
"1870","2021-01-23","23","1","1","2021"
"1871","2021-01-23","23","1","1","2021"
"1872","2021-01-23","23","1","1","2021"
"1873","2021-01-23","23","1","1","2021"
"1874","2021-01-23","23","1","1","2021"
"1875","2021-01-23","23","1","1","2021"
"1876","2021-01-23","23","1","1","2021"
"1877","2021-01-23","23","1","1","2021"
"1878","2021-01-23","23","1","1","2021"
"1879","2021-01-23","23","1","1","2021"
"1880","2021-01-23","23","1","1","2021"
"1881","2021-01-23","23","1","1","2021"
"1882","2021-01-23","23","1","1","2021"
"1883","2021-01-23","23","1","1","2021"
"1884","2021-01-23","23","1","1","2021"
"1885","2021-01-23","23","1","1","2021"
"1886","2021-01-23","23","1","1","2021"
"1887","2021-01-23","23","1","1","2021"
"1888","2021-01-23","23","1","1","2021"
"1889","2021-01-23","23","1","1","2021"
"1890","2021-01-23","23","1","1","2021"
"1891","2021-01-23","23","1","1","2021"
"1892","2021-01-23","23","1","1","2021"
"1893","2021-01-23","23","1","1","2021"
"1894","2021-01-24","24","1","1","2021"
"1895","2021-01-24","24","1","1","2021"
"1896","2021-01-24","24","1","1","2021"
"1897","2021-01-24","24","1","1","2021"
"1898","2021-01-24","24","1","1","2021"
"1899","2021-01-24","24","1","1","2021"
"1900","2021-01-24","24","1","1","2021"
"1901","2021-01-24","24","1","1","2021"
"1902","2021-01-24","24","1","1","2021"
"1903","2021-01-24","24","1","1","2021"
"1904","2021-01-24","24","1","1","2021"
"1905","2021-01-24","24","1","1","2021"
"1906","2021-01-24","24","1","1","2021"
"1907","2021-01-24","24","1","1","2021"
"1908","2021-01-24","24","1","1","2021"
"1909","2021-01-24","24","1","1","2021"
"1910","2021-01-24","24","1","1","2021"
"1911","2021-01-24","24","1","1","2021"
"1912","2021-01-24","24","1","1","2021"
"1913","2021-01-24","24","1","1","2021"
"1914","2021-01-24","24","1","1","2021"
"1915","2021-01-24","24","1","1","2021"
"1916","2021-01-24","24","1","1","2021"
"1917","2021-01-24","24","1","1","2021"
"1918","2021-01-24","24","1","1","2021"
"1919","2021-01-24","24","1","1","2021"
"1920","2021-01-24","24","1","1","2021"
"1921","2021-01-24","24","1","1","2021"
"1922","2021-01-24","24","1","1","2021"
"1923","2021-01-24","24","1","1","2021"
"1924","2021-01-24","24","1","1","2021"
"1925","2021-01-24","24","1","1","2021"
"1926","2021-01-24","24","1","1","2021"
"1927","2021-01-24","24","1","1","2021"
"1928","2021-01-24","24","1","1","2021"
"1929","2021-01-24","24","1","1","2021"
"1930","2021-01-24","24","1","1","2021"
"1931","2021-01-24","24","1","1","2021"
"1932","2021-01-24","24","1","1","2021"
"1933","2021-01-24","24","1","1","2021"
"1934","2021-01-24","24","1","1","2021"
"1935","2021-01-24","24","1","1","2021"
"1936","2021-01-24","24","1","1","2021"
"1937","2021-01-24","24","1","1","2021"
"1938","2021-01-24","24","1","1","2021"
"1939","2021-01-24","24","1","1","2021"
"1940","2021-01-24","24","1","1","2021"
"1941","2021-01-24","24","1","1","2021"
"1942","2021-01-24","24","1","1","2021"
"1943","2021-01-24","24","1","1","2021"
"1944","2021-01-24","24","1","1","2021"
"1945","2021-01-24","24","1","1","2021"
"1946","2021-01-24","24","1","1","2021"
"1947","2021-01-24","24","1","1","2021"
"1948","2021-01-24","24","1","1","2021"
"1949","2021-01-24","24","1","1","2021"
"1950","2021-01-24","24","1","1","2021"
"1951","2021-01-24","24","1","1","2021"
"1952","2021-01-24","24","1","1","2021"
"1953","2021-01-24","24","1","1","2021"
"1954","2021-01-24","24","1","1","2021"
"1955","2021-01-24","24","1","1","2021"
"1956","2021-01-24","24","1","1","2021"
"1957","2021-01-24","24","1","1","2021"
"1958","2021-01-24","24","1","1","2021"
"1959","2021-01-24","24","1","1","2021"
"1960","2021-01-24","24","1","1","2021"
"1961","2021-01-25","25","1","1","2021"
"1962","2021-01-25","25","1","1","2021"
"1963","2021-01-25","25","1","1","2021"
"1964","2021-01-25","25","1","1","2021"
"1965","2021-01-25","25","1","1","2021"
"1966","2021-01-26","26","1","1","2021"
"1967","2021-01-26","26","1","1","2021"
"1968","2021-01-26","26","1","1","2021"
"1969","2021-01-26","26","1","1","2021"
"1970","2021-01-26","26","1","1","2021"
"1971","2021-01-26","26","1","1","2021"
"1972","2021-01-26","26","1","1","2021"
"1973","2021-01-26","26","1","1","2021"
"1974","2021-01-26","26","1","1","2021"
"1975","2021-01-26","26","1","1","2021"
"1976","2021-01-26","26","1","1","2021"
"1977","2021-01-26","26","1","1","2021"
"1978","2021-01-26","26","1","1","2021"
"1979","2021-01-26","26","1","1","2021"
"1980","2021-01-26","26","1","1","2021"
"1981","2021-01-26","26","1","1","2021"
"1982","2021-01-26","26","1","1","2021"
"1983","2021-01-26","26","1","1","2021"
"1984","2021-01-26","26","1","1","2021"
"1985","2021-01-26","26","1","1","2021"
"1986","2021-01-26","26","1","1","2021"
"1987","2021-01-26","26","1","1","2021"
"1988","2021-01-26","26","1","1","2021"
"1989","2021-01-27","27","1","1","2021"
"1990","2021-01-27","27","1","1","2021"
"1991","2021-01-27","27","1","1","2021"
"1992","2021-01-27","27","1","1","2021"
"1993","2021-01-27","27","1","1","2021"
"1994","2021-01-28","28","1","1","2021"
"1995","2021-01-28","28","1","1","2021"
"1996","2021-01-28","28","1","1","2021"
"1997","2021-01-28","28","1","1","2021"
"1998","2021-01-28","28","1","1","2021"
"1999","2021-01-29","29","1","1","2021"
"2000","2021-01-29","29","1","1","2021"
"2001","2021-01-29","29","1","1","2021"
"2002","2021-01-29","29","1","1","2021"
"2003","2021-01-29","29","1","1","2021"
"2004","2021-01-30","30","1","1","2021"
"2005","2021-01-30","30","1","1","2021"
"2006","2021-01-30","30","1","1","2021"
"2007","2021-01-30","30","1","1","2021"
"2008","2021-01-30","30","1","1","2021"
"2009","2021-01-31","31","1","1","2021"
"2010","2021-01-31","31","1","1","2021"
"2011","2021-01-31","31","1","1","2021"
"2012","2021-01-31","31","1","1","2021"
"2013","2021-01-31","31","1","1","2021"
"2014","2021-02-01","1","2","1","2021"
"2015","2021-02-01","1","2","1","2021"
"2016","2021-02-01","1","2","1","2021"
"2017","2021-02-01","1","2","1","2021"
"2018","2021-02-01","1","2","1","2021"
"2019","2021-02-02","2","2","1","2021"
"2020","2021-02-02","2","2","1","2021"
"2021","2021-02-02","2","2","1","2021"
"2022","2021-02-02","2","2","1","2021"
"2023","2021-02-02","2","2","1","2021"
"2024","2021-02-03","3","2","1","2021"
"2025","2021-02-03","3","2","1","2021"
"2026","2021-02-03","3","2","1","2021"
"2027","2021-02-03","3","2","1","2021"
"2028","2021-02-03","3","2","1","2021"
"2029","2021-02-03","3","2","1","2021"
"2030","2021-02-03","3","2","1","2021"
"2031","2021-02-03","3","2","1","2021"
"2032","2021-02-03","3","2","1","2021"
"2033","2021-02-03","3","2","1","2021"
"2034","2021-02-03","3","2","1","2021"
"2035","2021-02-03","3","2","1","2021"
"2036","2021-02-03","3","2","1","2021"
"2037","2021-02-03","3","2","1","2021"
"2038","2021-02-03","3","2","1","2021"
"2039","2021-02-03","3","2","1","2021"
"2040","2021-02-03","3","2","1","2021"
"2041","2021-02-04","4","2","1","2021"
"2042","2021-02-04","4","2","1","2021"
"2043","2021-02-04","4","2","1","2021"
"2044","2021-02-04","4","2","1","2021"
"2045","2021-02-04","4","2","1","2021"
"2046","2021-02-04","4","2","1","2021"
"2047","2021-02-04","4","2","1","2021"
"2048","2021-02-04","4","2","1","2021"
"2049","2021-02-04","4","2","1","2021"
"2050","2021-02-04","4","2","1","2021"
"2051","2021-02-04","4","2","1","2021"
"2052","2021-02-04","4","2","1","2021"
"2053","2021-02-04","4","2","1","2021"
"2054","2021-02-04","4","2","1","2021"
"2055","2021-02-04","4","2","1","2021"
"2056","2021-02-04","4","2","1","2021"
"2057","2021-02-04","4","2","1","2021"
"2058","2021-02-04","4","2","1","2021"
"2059","2021-02-04","4","2","1","2021"
"2060","2021-02-04","4","2","1","2021"
"2061","2021-02-04","4","2","1","2021"
"2062","2021-02-04","4","2","1","2021"
"2063","2021-02-04","4","2","1","2021"
"2064","2021-02-04","4","2","1","2021"
"2065","2021-02-04","4","2","1","2021"
"2066","2021-02-04","4","2","1","2021"
"2067","2021-02-04","4","2","1","2021"
"2068","2021-02-04","4","2","1","2021"
"2069","2021-02-04","4","2","1","2021"
"2070","2021-02-04","4","2","1","2021"
"2071","2021-02-04","4","2","1","2021"
"2072","2021-02-04","4","2","1","2021"
"2073","2021-02-04","4","2","1","2021"
"2074","2021-02-04","4","2","1","2021"
"2075","2021-02-04","4","2","1","2021"
"2076","2021-02-05","5","2","1","2021"
"2077","2021-02-05","5","2","1","2021"
"2078","2021-02-05","5","2","1","2021"
"2079","2021-02-05","5","2","1","2021"
"2080","2021-02-05","5","2","1","2021"
"2081","2021-02-05","5","2","1","2021"
"2082","2021-02-05","5","2","1","2021"
"2083","2021-02-05","5","2","1","2021"
"2084","2021-02-05","5","2","1","2021"
"2085","2021-02-05","5","2","1","2021"
"2086","2021-02-05","5","2","1","2021"
"2087","2021-02-05","5","2","1","2021"
"2088","2021-02-05","5","2","1","2021"
"2089","2021-02-05","5","2","1","2021"
"2090","2021-02-05","5","2","1","2021"
"2091","2021-02-05","5","2","1","2021"
"2092","2021-02-05","5","2","1","2021"
"2093","2021-02-05","5","2","1","2021"
"2094","2021-02-05","5","2","1","2021"
"2095","2021-02-05","5","2","1","2021"
"2096","2021-02-06","6","2","1","2021"
"2097","2021-02-06","6","2","1","2021"
"2098","2021-02-06","6","2","1","2021"
"2099","2021-02-06","6","2","1","2021"
"2100","2021-02-06","6","2","1","2021"
"2101","2021-02-06","6","2","1","2021"
"2102","2021-02-06","6","2","1","2021"
"2103","2021-02-06","6","2","1","2021"
"2104","2021-02-06","6","2","1","2021"
"2105","2021-02-06","6","2","1","2021"
"2106","2021-02-06","6","2","1","2021"
"2107","2021-02-06","6","2","1","2021"
"2108","2021-02-06","6","2","1","2021"
"2109","2021-02-06","6","2","1","2021"
"2110","2021-02-06","6","2","1","2021"
"2111","2021-02-06","6","2","1","2021"
"2112","2021-02-06","6","2","1","2021"
"2113","2021-02-07","7","2","1","2021"
"2114","2021-02-07","7","2","1","2021"
"2115","2021-02-07","7","2","1","2021"
"2116","2021-02-07","7","2","1","2021"
"2117","2021-02-07","7","2","1","2021"
"2118","2021-02-07","7","2","1","2021"
"2119","2021-02-07","7","2","1","2021"
"2120","2021-02-07","7","2","1","2021"
"2121","2021-02-07","7","2","1","2021"
"2122","2021-02-07","7","2","1","2021"
"2123","2021-02-07","7","2","1","2021"
"2124","2021-02-07","7","2","1","2021"
"2125","2021-02-07","7","2","1","2021"
"2126","2021-02-07","7","2","1","2021"
"2127","2021-02-07","7","2","1","2021"
"2128","2021-02-07","7","2","1","2021"
"2129","2021-02-07","7","2","1","2021"
"2130","2021-02-07","7","2","1","2021"
"2131","2021-02-07","7","2","1","2021"
"2132","2021-02-07","7","2","1","2021"
"2133","2021-02-08","8","2","1","2021"
"2134","2021-02-08","8","2","1","2021"
"2135","2021-02-08","8","2","1","2021"
"2136","2021-02-08","8","2","1","2021"
"2137","2021-02-08","8","2","1","2021"
"2138","2021-02-08","8","2","1","2021"
"2139","2021-02-08","8","2","1","2021"
"2140","2021-02-08","8","2","1","2021"
"2141","2021-02-08","8","2","1","2021"
"2142","2021-02-08","8","2","1","2021"
"2143","2021-02-08","8","2","1","2021"
"2144","2021-02-08","8","2","1","2021"
"2145","2021-02-08","8","2","1","2021"
"2146","2021-02-08","8","2","1","2021"
"2147","2021-02-08","8","2","1","2021"
"2148","2021-02-08","8","2","1","2021"
"2149","2021-02-08","8","2","1","2021"
"2150","2021-02-08","8","2","1","2021"
"2151","2021-02-08","8","2","1","2021"
"2152","2021-02-08","8","2","1","2021"
"2153","2021-02-08","8","2","1","2021"
"2154","2021-02-08","8","2","1","2021"
"2155","2021-02-08","8","2","1","2021"
"2156","2021-02-08","8","2","1","2021"
"2157","2021-02-08","8","2","1","2021"
"2158","2021-02-08","8","2","1","2021"
"2159","2021-02-08","8","2","1","2021"
"2160","2021-02-08","8","2","1","2021"
"2161","2021-02-08","8","2","1","2021"
"2162","2021-02-08","8","2","1","2021"
"2163","2021-02-08","8","2","1","2021"
"2164","2021-02-08","8","2","1","2021"
"2165","2021-02-08","8","2","1","2021"
"2166","2021-02-08","8","2","1","2021"
"2167","2021-02-08","8","2","1","2021"
"2168","2021-02-09","9","2","1","2021"
"2169","2021-02-09","9","2","1","2021"
"2170","2021-02-09","9","2","1","2021"
"2171","2021-02-09","9","2","1","2021"
"2172","2021-02-09","9","2","1","2021"
"2173","2021-02-09","9","2","1","2021"
"2174","2021-02-09","9","2","1","2021"
"2175","2021-02-09","9","2","1","2021"
"2176","2021-02-09","9","2","1","2021"
"2177","2021-02-09","9","2","1","2021"
"2178","2021-02-09","9","2","1","2021"
"2179","2021-02-09","9","2","1","2021"
"2180","2021-02-09","9","2","1","2021"
"2181","2021-02-09","9","2","1","2021"
"2182","2021-02-09","9","2","1","2021"
"2183","2021-02-09","9","2","1","2021"
"2184","2021-02-09","9","2","1","2021"
"2185","2021-02-10","10","2","1","2021"
"2186","2021-02-10","10","2","1","2021"
"2187","2021-02-10","10","2","1","2021"
"2188","2021-02-10","10","2","1","2021"
"2189","2021-02-10","10","2","1","2021"
"2190","2021-02-10","10","2","1","2021"
"2191","2021-02-10","10","2","1","2021"
"2192","2021-02-10","10","2","1","2021"
"2193","2021-02-10","10","2","1","2021"
"2194","2021-02-10","10","2","1","2021"
"2195","2021-02-10","10","2","1","2021"
"2196","2021-02-10","10","2","1","2021"
"2197","2021-02-10","10","2","1","2021"
"2198","2021-02-10","10","2","1","2021"
"2199","2021-02-10","10","2","1","2021"
"2200","2021-02-10","10","2","1","2021"
"2201","2021-02-10","10","2","1","2021"
